,degree,closeness,betweenness,eigenvector,pagerank
gwchilly,0.00018878610534264677,0.16496161691658492,0.0001888039271216841,1.678682004775694e-06,8.847984655132109e-05
susandonovan,0.00018878610534264677,0.1416082981339892,9.440196356084206e-05,5.512979737290734e-08,9.935790761877528e-05
wendyw13,9.439305267132339e-05,0.12404425970376441,0.0,1.8072854606148683e-09,5.669210605272036e-05
jason-judge,9.439305267132339e-05,0.16495134293499417,0.0,1.676874719315079e-06,4.594536201818544e-05
johndaledalton,9.439305267132339e-05,0.16495134293499417,0.0,1.676874719315079e-06,4.594536201818544e-05
toekneee,9.439305267132339e-05,0.16495134293499417,0.0,1.676874719315079e-06,4.594536201818544e-05
briantoshcarver,0.00018878610534264677,0.16495647976581598,9.440196356084206e-05,1.6786800590345552e-06,9.084488929357629e-05
timmcnulty,9.439305267132339e-05,0.14160072711719418,0.0,5.507044381546801e-08,5.250838265088367e-05
drvon2,9.439305267132339e-05,0.16495134293499417,0.0,1.676874719315079e-06,4.594536201818544e-05
grahamxroy,9.439305267132339e-05,0.16495134293499417,0.0,1.676874719315079e-06,4.594536201818544e-05
twinklebutt,0.0007551444213705871,0.1649873074706826,0.004563957330312471,1.8004533510058912e-06,0.00031455702310593934
cagarvie,9.439305267132339e-05,0.14162344259665258,0.0,5.906271839434257e-08,4.760846191583689e-05
chadlevinson.com,9.439305267132339e-05,0.14162344259665258,0.0,5.906271839434257e-08,4.760846191583689e-05
self-contained,9.439305267132339e-05,0.14162344259665258,0.0,5.906271839434257e-08,4.760846191583689e-05
sarahcalvert,0.00018878610534264677,0.1416272292184701,9.440196356084207e-05,5.9126306174408095e-08,9.339298864597648e-05
mat70x,9.439305267132339e-05,0.12405878564318754,0.0,1.9383862423785266e-09,5.380944124087242e-05
holmfirthartist,9.439305267132339e-05,0.14162344259665258,0.0,5.906271839434257e-08,4.760846191583689e-05
petehowelondon,0.00018878610534264677,0.16495647976581598,9.440196356084206e-05,1.6786800590345552e-06,9.084488929357629e-05
annharries,9.439305267132339e-05,0.14160072711719418,0.0,5.507044381546801e-08,5.250838265088367e-05
jonty24,9.439305267132339e-05,0.16495134293499417,0.0,1.676874719315079e-06,4.594536201818544e-05
fabrizioscarpa,9.439305267132339e-05,0.16495134293499417,0.0,1.676874719315079e-06,4.594536201818544e-05
clatch,9.439305267132339e-05,0.16495134293499417,0.0,1.676874719315079e-06,4.594536201818544e-05
solpadeine,9.439305267132339e-05,0.16495134293499417,0.0,1.676874719315079e-06,4.594536201818544e-05
boxman485,9.439305267132339e-05,0.16495134293499417,0.0,1.676874719315079e-06,4.594536201818544e-05
solive,0.00018878610534264677,0.15942094412592359,9.440196356084206e-05,1.3355050111014235e-06,9.356855064883376e-05
tznkai,9.439305267132339e-05,0.13750227137035018,0.0,4.378452402531876e-08,5.409924283106997e-05
litterygeniarse,9.439305267132339e-05,0.15078924519976658,0.0,4.85997791360641e-07,5.095111514755386e-05
suewilson91,0.0007551444213705871,0.1775610083132207,0.0007888590447083034,1.4825615294056956e-05,0.0003432062642874924
puzzlemaster21,9.439305267132339e-05,0.15078924519976658,0.0,4.85997791360641e-07,5.095111514755386e-05
helenqu,9.439305267132339e-05,0.15078924519976658,0.0,4.85997791360641e-07,5.095111514755386e-05
hollybrigstocke,9.439305267132339e-05,0.15078924519976658,0.0,4.85997791360641e-07,5.095111514755386e-05
citizen689,9.439305267132339e-05,0.15078924519976658,0.0,4.85997791360641e-07,5.095111514755386e-05
nuitsdeyoung,0.00018878610534264677,0.15093963269551341,0.00012861171156377426,4.865567153445726e-07,8.855429975046209e-05
jajujayne,9.439305267132339e-05,0.15078924519976658,0.0,4.85997791360641e-07,5.095111514755386e-05
willcanoesick,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
snelsonus,0.0035869360015102886,0.1997586453972923,0.005919317916005522,8.15434905930034e-05,0.0015025869656765773
cellmorphosero,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
alicia-daugherty,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
dcarlton,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
minorallele,9.439305267132339e-05,0.17247049247049248,0.0,2.638822754954956e-05,4.8661526258647195e-05
bencarp,0.00018878610534264677,0.16650687622789784,4.720098178042103e-05,2.6803116493629665e-06,8.46650456138562e-05
brimwats.com,0.00018878610534264677,0.14274549962272287,0.0,1.7577051360438186e-07,8.55800516203826e-05
reluctantcalvinist,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
equiequa,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
jlyons1991,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
joshsteich,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
forrestnews,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
christosilvia,0.00018878610534264677,0.16650687622789784,9.440196356084206e-05,2.677425990034662e-06,9.408497267274163e-05
c0nc0rdance,9.439305267132339e-05,0.14274165296828262,0.0,8.779063854808304e-08,5.387237714974624e-05
arunadsouza,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
anaphoristand,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
snoozebuttonben,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
badtoss,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
aaronsojourner.org,0.00018878610534264677,0.16650687622789784,9.440196356084206e-05,2.677425990034662e-06,9.408497267274163e-05
lostboyjim,9.439305267132339e-05,0.14274165296828262,0.0,8.779063854808304e-08,5.387237714974624e-05
tikgnat,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
historysmith,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
devawo,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
julbee,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
julietbellow,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
anysusan,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
emmainthelibrary,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
honeckmischa,0.0007551444213705871,0.2014413112509745,0.0010900298974182393,0.000766349976510663,0.00032760270116433685
grrlherstorian,9.439305267132339e-05,0.1676690301342112,0.0,2.5121328864247943e-05,4.8995100735410676e-05
malpasomilan,9.439305267132339e-05,0.1676690301342112,0.0,2.5121328864247943e-05,4.8995100735410676e-05
maiett,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
cbirr,0.00018878610534264677,0.16650687622789784,4.720098178042103e-05,2.6803116493629665e-06,8.46650456138562e-05
anthonycregan.dev,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
collapsemanager,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
simongarlick.net,0.0002831791580139702,0.16651211040032693,0.0001888039271216841,2.6803116493629665e-06,0.0001392777735895159
blackbulldog53,9.439305267132339e-05,0.14274549962272287,0.0,8.788525680219093e-08,5.332595972343913e-05
plants-genes-bugs,9.439305267132339e-05,0.14274549962272287,0.0,8.788525680219093e-08,5.332595972343913e-05
shivvy,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
lusca-maki,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
betsy-cazden,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
sdamussen,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
redderbeanpaste,9.439305267132339e-05,0.16650164238452228,0.0,2.6745465375028827e-06,4.8008307136961235e-05
amethysthibiscus,9.439305267132339e-05,0.17286448560006526,0.0,2.943421054839523e-05,4.5806270545882316e-05
u24.gov.ua,0.0011327166320558807,0.20898761145742917,0.002950568560274084,0.0008978719527317051,0.00044053400364185686
bluenote1866,9.439305267132339e-05,0.17286448560006526,0.0,2.943421054839523e-05,4.5806270545882316e-05
aspid-art,9.439305267132339e-05,0.17286448560006526,0.0,2.943421054839523e-05,4.5806270545882316e-05
yanadear,9.439305267132339e-05,0.17286448560006526,0.0,2.943421054839523e-05,4.5806270545882316e-05
melissaf,0.00018878610534264677,0.1730423703897292,5.127963986667879e-05,2.9499217836999778e-05,8.160349134668946e-05
jolenska,0.00018878610534264677,0.15078280671790492,5.906451512247614e-06,1.982992160792587e-06,8.338902042689745e-05
danielbcohen,9.439305267132339e-05,0.17286448560006526,0.0,2.943421054839523e-05,4.5806270545882316e-05
canukbisonguy,9.439305267132339e-05,0.17286448560006526,0.0,2.943421054839523e-05,4.5806270545882316e-05
sic-sempertyrannis,9.439305267132339e-05,0.17286448560006526,0.0,2.943421054839523e-05,4.5806270545882316e-05
tytoseye,9.439305267132339e-05,0.17286448560006526,0.0,2.943421054839523e-05,4.5806270545882316e-05
eruditavanitas,9.439305267132339e-05,0.20111625787835066,0.0,0.000768124274361475,4.2280346695159284e-05
liberalcurrents.com,0.002926184632811025,0.20861311856329876,0.006614356985462713,0.0009128839032812592,0.0011068257296587948
casualwoke,9.439305267132339e-05,0.17260818561001043,0.0,2.9924867693910673e-05,4.485786102062238e-05
churchillsarrow,9.439305267132339e-05,0.17260818561001043,0.0,2.9924867693910673e-05,4.485786102062238e-05
heroinsmoker,9.439305267132339e-05,0.17260818561001043,0.0,2.9924867693910673e-05,4.485786102062238e-05
silkysylluvan8,9.439305267132339e-05,0.17260818561001043,0.0,2.9924867693910673e-05,4.485786102062238e-05
gm0rk,0.00018878610534264677,0.17261381040831622,9.440196356084206e-05,2.995708508647143e-05,8.917204561021212e-05
rogergathmann,9.439305267132339e-05,0.14720635846985425,0.0,9.828247002261419e-07,5.167883375924418e-05
chsyank,9.439305267132339e-05,0.17260818561001043,0.0,2.9924867693910673e-05,4.485786102062238e-05
kimphilbywasbad,9.439305267132339e-05,0.17260818561001043,0.0,2.9924867693910673e-05,4.485786102062238e-05
secretman11,0.0004719652633566169,0.18669486298352278,0.002383005395292234,4.212094898870233e-05,0.00019628174706113837
perknocker,0.00018878610534264677,0.17261381040831622,9.440196356084206e-05,2.995708508647143e-05,8.917204561021212e-05
lalo-chezia,9.439305267132339e-05,0.14720635846985425,0.0,9.828247002261419e-07,5.167883375924418e-05
opposablethumbs,9.439305267132339e-05,0.17260818561001043,0.0,2.9924867693910673e-05,4.485786102062238e-05
shadow4me,9.439305267132339e-05,0.17260818561001043,0.0,2.9924867693910673e-05,4.485786102062238e-05
vealllc,9.439305267132339e-05,0.17260818561001043,0.0,2.9924867693910673e-05,4.485786102062238e-05
rnmcd,0.00018878610534264677,0.17908277972175735,5.1962968199138574e-05,3.1298026467751904e-05,7.791500582008553e-05
alexanderwinn,0.0002831791580139702,0.19283556008591504,9.440196356084206e-05,6.203654541661476e-05,0.00011434470535959652
jaden4808,9.439305267132339e-05,0.16166394530832737,0.0,2.0344258921055956e-06,4.648031372656698e-05
jim0novak,0.00018878610534264677,0.17261381040831622,9.440196356084206e-05,2.995708508647143e-05,8.917204561021212e-05
jeevmon,9.439305267132339e-05,0.14720635846985425,0.0,9.828247002261419e-07,5.167883375924418e-05
saint-timonious,9.439305267132339e-05,0.17260818561001043,0.0,2.9924867693910673e-05,4.485786102062238e-05
woodsidehouston,9.439305267132339e-05,0.17260818561001043,0.0,2.9924867693910673e-05,4.485786102062238e-05
franmoore3730,9.439305267132339e-05,0.17260818561001043,0.0,2.9924867693910673e-05,4.485786102062238e-05
felixhapper,9.439305267132339e-05,0.17260818561001043,0.0,2.9924867693910673e-05,4.485786102062238e-05
maplepoutine,9.439305267132339e-05,0.17260818561001043,0.0,2.9924867693910673e-05,4.485786102062238e-05
cascadiakev,9.439305267132339e-05,0.1877070819823172,0.0,6.180792692473047e-05,4.273296649010928e-05
ft-friendly,9.439305267132339e-05,0.1877070819823172,0.0,6.180792692473047e-05,4.273296649010928e-05
i-had-a-dream,0.00018878610534264677,0.20867064547263092,3.20966676106863e-07,0.0008151756144972596,7.460236893520881e-05
gotoguy,9.439305267132339e-05,0.1877070819823172,0.0,6.180792692473047e-05,4.273296649010928e-05
gloria6262,9.439305267132339e-05,0.1877070819823172,0.0,6.180792692473047e-05,4.273296649010928e-05
mervaala,9.439305267132339e-05,0.1877070819823172,0.0,6.180792692473047e-05,4.273296649010928e-05
saltripin,0.0002831791580139702,0.2057566811684276,0.00018132275962821554,9.502118589471204e-05,0.00011045479510973956
neustaedter67,9.439305267132339e-05,0.1877070819823172,0.0,6.180792692473047e-05,4.273296649010928e-05
johnlouiseisenberg,9.439305267132339e-05,0.1877070819823172,0.0,6.180792692473047e-05,4.273296649010928e-05
mralgolagnist,9.439305267132339e-05,0.1877070819823172,0.0,6.180792692473047e-05,4.273296649010928e-05
stuclark1977,9.439305267132339e-05,0.1877070819823172,0.0,6.180792692473047e-05,4.273296649010928e-05
riggsthermonucleon,9.439305267132339e-05,0.1877070819823172,0.0,6.180792692473047e-05,4.273296649010928e-05
kellykellygirl,9.439305267132339e-05,0.1877070819823172,0.0,6.180792692473047e-05,4.273296649010928e-05
rckjnsn,9.439305267132339e-05,0.1877070819823172,0.0,6.180792692473047e-05,4.273296649010928e-05
lwtucson,9.439305267132339e-05,0.1877070819823172,0.0,6.180792692473047e-05,4.273296649010928e-05
slartybartphast,9.439305267132339e-05,0.1877070819823172,0.0,6.180792692473047e-05,4.273296649010928e-05
ctopia089,9.439305267132339e-05,0.1877070819823172,0.0,6.180792692473047e-05,4.273296649010928e-05
adamjschwarz,0.004908438738908816,0.21981077267823057,0.012377151032708452,0.00020675410304001355,0.0018407197120188007
chopalley,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
alpinezephyr,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
slugsrool,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
yellingatthesky,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
leftpeggers,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
johnbaldy,0.0002831791580139702,0.1804708527818473,0.00020556403794321293,6.793017975942086e-06,0.00012156000642131055
julianshea,0.00018878610534264677,0.15312125110208566,2.1351362557242315e-05,2.356637024856486e-07,8.304606046427672e-05
failuresuccedslike,9.439305267132339e-05,0.15288260336243598,0.0,2.2284823163895182e-07,4.825894245252774e-05
infiniteworlds,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
allinmoderation,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
mrmirth,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
webbycff,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
cmorrison2463,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
true-man,0.0002831791580139702,0.1921988388969521,0.00022448208072171563,1.2218785901796636e-05,0.00011644331414533503
stormbrewing,9.439305267132339e-05,0.16121619770821602,0.0,4.0071286237251725e-07,4.701693996364523e-05
williamthecat,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
cmcs52,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
connolly-lg,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
resistasista76,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
nohostages,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
steveshark,0.00018878610534264677,0.18020991035433004,9.440196356084207e-05,6.785283964925502e-06,8.875095403284231e-05
rortysorbet,9.439305267132339e-05,0.1526953012395503,0.0,2.2259451261885158e-07,5.150288787090591e-05
scottblah,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
carlslexicon,0.00037757221068529355,0.18023443746916415,0.0001888039271216841,7.463119967102359e-06,0.0001590363521690846
davehaterofracism,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
rorykoehler,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
wanda27,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
zaphodbeeblebr0x,0.00018878610534264677,0.18020991035433004,9.440196356084206e-05,6.785283964925502e-06,8.875095403284231e-05
nigel-hewlett,9.439305267132339e-05,0.1526953012395503,0.0,2.2259451261885158e-07,5.150288787090591e-05
margolispei,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
fastcarspete,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
weetyuk,9.439305267132339e-05,0.18020377961863615,0.0,6.777986717683622e-06,4.458786808358363e-05
fantasyparliament,0.00018878610534264677,0.18164360543867772,0.0009183305395703682,7.572099938255236e-06,8.024274128756345e-05
